College_code,Dept,1G,2AG,2AR,2BG,3AG,3AR,3BG,GM,GMK,GMR,SCG,SCR,STG,STR,1R,2AK,2BR,3BR,SCK,3BK,2BK,STK,1K,3AK
E186,EC,,105302.62,,105370.96,90183.64,,107903.64,85044.46,,94654.48,158233.28,,,,,,,,,,,,,
E186,ME,,,,,,,,153109.9,,,,,,,,,,,,,,,,
E186,SE,,169426.3,,178904.26,,,,139071.94,,,139918.74,,137323.84,,,,,,,,,,,
E186,CY,,104067.94,,115502.96,,,82285.92,78553.76,,,147729.44,,,,,,,,,,,,,
E186,DS,,91830.08,,,67460.98,,79784.92,66323.06,,94274.88,151654.18,161754.52,,,,,,,,,,,,
E188,AI,,153734.72,,,143469.22,,,138424.07,,,172353.2,,,,,,,,,,,,,
E188,CS,,113110.89,,90372.73,88375.28,,87751.28,82850.75,,107915.4,122063.57,,,,,,,,,,,,,
E188,EC,,,,,,,,168239.91,,,,,,,,,,,,,,,,
E188,CA,,,,,,,,133138.42,,,,,,,,,,,,,,,,
E189,AD,,126266.44,,70772.1,69730.42,,97178.36,88417.8,91452.04,,163808.92,,,,,,,,,,,,,
E189,CV,,,,,,,,169315.32,,,,,,,,,,,,,,,,
E189,CS,57786.62,82327.34,146591.42,69215.53,49960.61,68185.24,56998.06,47625.83,71980.94,53102.94,110407.88,129726.84,135089.69,,,,,78990.48,,,,,,
E189,EC,163553.98,140056.18,,112869.42,93464.56,,142688.98,109364.26,,113376,195081.3,,,,,,,,,,,,,
E189,AI,,,,,,,,82151.46,,,,,,,,,,,,,,,,
E191,CV,,,,,,,,186661.15,,,,,,,,,,,,,,,,
E191,CS,109689.62,118788.32,125008.82,118026.46,88653.86,,94399.33,84241.92,86092.51,101586.05,120241.66,124894.21,102342.12,,,,,,,,,,,
E191,EC,,,,,,,,142360.35,161540.68,,170870.76,,,,,,,,,,,,,
E191,ME,,,,,,,,185918.89,,,,,,,,,,,,,,,,
E191,IS,,,,,,,,119467.4,143057.22,,152556.46,185889.06,,,,,,,,,,,,
E191,SA Smart Agritech,,,,,,,,182163.5,,,,,,,,,,,,,,,,
E193,AI,,,,,,,,186216.61,,,,,,,,,,,,,,,,
E193,CS,,,,,,,,191657.84,,,,,,,,,,,,,,,,
E193,EC,,,,,,,,175971.17,,,,,,,,,,,,,,,,
E193,ME,,,,,,,,174702.52,,,,,,,,,,,,,,,,
E194,CV,,,,,,,,190404.81,,,,,,,,,,,,,,,,
E194,CS,71113.33,91247.5,99438.6,81375.44,89726.53,101033.74,82504.44,67492.6,70461.24,71871.08,111718.23,140732.52,104712.86,,,,,89993.48,,,,,,
E194,EC,124802.02,145804.25,145763.34,147663.94,128597.74,,131331.58,110722.29,115600.8,127799.07,153617.82,,169943.51,,,,,,,,,,,
E194,ME,,,,,,,,183494.37,,,,,,,,,,,,,,,,
E196,CV,,,,,,,,169415.9,,,,,,,,,,,,,,,,
E196,CS,40677.27,38114.95,48563.66,37171.61,37130.22,,33328.34,32130.13,33066.24,34557.32,85428.22,127687.96,71497.8,,,,,36227.24,95054.22,,,,,
E196,EC,66044.81,54140.52,74284.04,57173.52,56314.77,,49508.81,43507.46,44267.39,51918.45,143648.94,,160728.06,,,60290.3,,,189807.12,,,,,
E196,EE,,,,,,,,137652.18,,,,,,,,,,,,,,,,
E197,CS,,,,,,,,189005.41,,,,,,,,,,,,,,,,
E198,AI,,110311.02,,,,,,84106.52,,,115683.6,,,,,,,,,,,,,
E198,CV,,,,,,,,180841.66,,,,,,,,,,,,,,,,
E198,CS,65649.68,63443.69,85817.48,58414.7,,,53375.31,51166.74,,62342.42,104951.56,,165730.34,,,,,,,,,,,
E198,EC,,,,,,,,188792.76,,,,,,,,,,,,,,,,
E198,EE,,,,,,,,168447.91,,,,,,,,,,,,,,,,
E199,CV,,,,,,,,180902.64,,,,,,,,,,,,,,,,
E199,CS,85899.48,94308.64,,83100.1,116015.31,,74332.06,73279.91,84323.68,86687.77,120214.14,,101092.16,,,,,,127645.26,,,,,
E199,EC,152008.64,165349.58,,,163549.14,,130708.88,115144.09,,130943.96,160216.5,,178873.84,,,,,,,,,,,
E199,EE,,,,,,,,183802.14,,,,,,,,,,,,,,,,
E201,AE,,195539.24,,,,,,162843.94,,,,,,,,,,,,,,,,
E201,CV,,,,,,,,171763.34,,,,,,,,,,,,,,,,
E201,CS,56862.5,70705.02,116817.86,71948.52,58833.39,,78495.36667,58750.8,101583.88,68371.41,102571.63,129886.37,106902.92,,,,,,,,,,,
E201,EC,112128.9,121182.13,,140935.46,103989.26,,98973.77,96510.86,,130778.14,160061.7,,147297.46,,,,,,,,,,,
E201,ME,,,,,,,,168780.39,,,,,,,,,,,,,,,,
E203,AD,109602.7,78011.74,,99624.28,84513.7,,81723.76,82066.62,80310.42,,151291.54,,,,,,,,,,,,,
E203,CS,75003.9,72579.89,,84610.37,57059.66,,60764.31,53155.01,78535.35,62737.09,115975.02,144816.28,113358.55,,,121499.5,,106282.63,,,,,,
E203,EC,,,,,,,,133445.53,,,,,,,,,,,,,,,,
E203,CB,,126683.88,,,103614.46,,,82857.9,,103831.88,169894.24,,,,,,,,,,,,,
E204,AI,126852.08,106853.5,,,,,104033.52,117855.32,,,,,,,,,,,,,,,,
E204,CS,99219.46,103129.08,114776.67,100383.44,85642.81,,97893.18,82870.3,116268.78,95298.81,125447.52,139316.08,113091.53,,,,,100153.54,,,,,,
E204,EC,,,,,,,,137998.61,,,,,,,,,,,,,,,,
E204,RI,,,,,,,,190924.36,,,,,,,,,,,,,,,,
E205,CA,79338.2,64080.03,,58761.94,51407.34,,51068.44,48172.29,74267.04,57912.43,124777.32,,93914.58,,,,,,,,,,,
E205,CD,93154.82,152055.7,,86660.75,89033.36,,87969.96,73364.97,,115350.56,170771.35,,,,,,,,,,,,,
E205,CV,,,,,,,,177810.96,,,,,,,,,,,,,,,,
E205,CS,42637.74,58480.98,68901.24,45208.36,43114.16,,45567.23,41193.95,60401.16,49664.86,84375.07,95133.27,76175.19,91308.48,54081.84,,,72605.49,,,,,,
E205,DS,83989.14,99831.48,,69368.6,66048.6,,63830.78,63447.63,130034.64,84315.73,117186.75,,134961.46,,,,,,,,,,,
E205,EC,97838.22,100746.83,125313,87522.84,75528.6,,75146.27,68379.74,81659.6,78047.94,118005.7,139634.42,121721.37,,,,,99596.31,122874.72,,,,,
E205,EE,,,,,,,,189967.69,,,,,,,,,,,,,,,,
E206,AD,80544.01,119654.37,70927.06,85708.3,,,106829.83,69662.23,64729.9,53786.94,174371,,,,,,,,,,,,,
E206,AI,121841.03,151445.96,110138.54,,85279.46,,94042.21,72232.31,,76927.44,,,,,,,,,,,,,,
E206,CV,,,,,,,,178586.3,,,,,,,,,,,,,,,,
E206,CS,55701.23,67994.78,95131.14,73653.5,78262.08,,56158.16,37834.88,44459.35,44505.34,160246.82,182083.9,100471.42,,,103337.28,,72121.98,,,,,,
E206,EC,,,,,,,,180605.42,,,,,,,,,,,,,,,,
E206,ME,,,,,,,,139910.54,,,,,,,,,,,,,,,,
E207,CV,,,,,,,,169281.73,,,,,,,,,,,,,,,,
E207,CS,134307.72,141551.04,163002.97,99159.73,161688.18,,84058.94,87592.67,90141.92,99654.03,155630.47,176126.38,162094.06,,,,,,,,,,,
E207,EC,,186887.2,,163530.54,,,138397.36,137308.63,,143553.44,176754.62,,,,,,,,,,,,,
E207,ME,,,,,,,,185918.88,,,,,,,,,,,,,,,,
E207,CA,,152357.46,,142394.62,,,119577.26,116064.68,119077.5,125252.88,190806.38,,,,,,,132131.18,,,,,,
E208,CS,,103281.18,,,,,92048.62,87194.38,,101562.78,,,,,,,,,,,,,,
E209,AI,63601.91,71241.08,,81653.7,54977.29,,57332.28,53621.69,108318.94,68900.75,151867.6,,179177.9,,,,,,,,,,,
E209,CS,59513.77,60737.89,82785.9,64585.27,42724.47,,46697.31,37913.4,55065.41,51211.94,108758.17,156984.24,96351.96,134582.58,,85437.64,,73179.96,128156.44,,,,,
E209,EC,,119821.16,,,112939.2,,110643.7,112211.21,,140847.7,180725.6,,,,,,,,,,,,,
E209,IS,61570.13,62373.31,,84318.91,52116.06,,50781.46,49415.09,,66550.05,145135.71,,,,,,,,,,,,,
E210,CV,,,,,,,,191694.44,,,,,,,,,,,,,,,,
E210,CS,96051.83,96971.22,,,98666.3,,86409.87,74287,94361.51,77912.07,119137.05,149432.2,139276.6,,,,,,,,,,,
E210,EC,,,,,174101.88,,,149329.64,,169951.58,180448,,,,,,,,,,,,,
E210,EE,,,,,,,,192853.61,,,,,,,,,,,,,,,,
E210,ME,,,,,,,,188079.42,,,,,,,,,,,,,,,,
E210,AI,,,,,,,,185242.84,,,,,,,,,,,,,,,,
E211,CV,,,,,,,,190453.24,,,,,,,,,,,,,,,,
E211,CS,61998.28,73096.3,92938.93,52992.76,56730.21,,56605.03,54698.13,68527.2,62934,102143.17,117786.39,96081.48,,,94991.2,,67634.64,109486,,,,,
E211,EC,94257.52,108862.31,170802.3,82485.42,92315.86,,96808.8,85232.41,85639.88,106531.48,127796.9,134233.5,,,,,168224.22,,,,,,,
E211,EE,157981.72,161022.78,,,,,153176.2,161649.53,,,169591.3,,,,,,,,,,,,,
E211,IS,,112141.46,,,,,84577.5,82875.72,,102082.92,130451.84,157711.26,,,,,,,,,,,,
E212,AI,29643.14,28514.97,,37759.58,22136.45,,24196.43,21478.89,28646.84,37798.4,71702.77,98447.23,50344.9,,,,,,,,,,,
E212,CD,41715.83,34956.75,,31184.95,26487.64,,31823.86,28032.62,49790.82,43335.69,97088.99,,118845.14,155222.3,,,,,,,,,,
E212,CV,,,,,,,,186206.44,,,,,,,,,,,,,,,,
E212,CS,21902.04,22301.28,29520.28,28586.17,17146.76,,18939.07,15446.18,18291.14,19656.78,49454.96,57265.27,45665.3,,39261.68,43619.16,39415.16,23260.1,74799.44,,,,,
E212,EC,36804.84,41488.45,51382.06,42262.62,30949.63,,33086.28,30178.74,35728.98,34742.64,101182.71,,108173.61,120125.72,,,124052.56,44635.92,,,,,,
E212,EE,,,,,,,,97393.67,,,,,,,,,,,,,,,,
E212,IS,30402.76,28874.93,34223.97,31997.6,23888.71,,25029.2,21518.28,27174.97,28282.79,69573.45,90764.42,72103.28,90506.94,61782.32,35394.56,,30023.42,92865.26,,,,,
E212,ME,,,,,,,,188930.59,,,,,,,,,,,,,,,,
E212,DS,36681.66,28229.22,,29592.68,24821.1,,,21531.42,,24148.32,74419.18,111252.82,63376.82,,,,,,,,,,,
E213,CS,,179535.28,,,130933.24,,113107.62,91828.99,,131079.32,144058.18,,,,,,,,,,,,,
E213,EC,,,,,,,,170014.25,,,,,,,,,,,,,,,,
E216,CS,,137591.52,,,153733.38,,,95176.83,,103048.66,133228.4,,,,,,,,,,,,,
E216,EE,,,,,,,,169836.66,,,,,,,,,,,,,,,,
E216,AI,,,,,,,,142022.62,,,,,,,,,,,,,,,,
E219,CS,,,,,,,,168595.32,,,,,,,,,,,,,,,,
E219,MR,,,,,,,,152083.12,,,,,,,,,,,,,,,,
E220,CV,,,,,,,,154292.51,,,,,,,,,,,,,,,,
E220,CS,68232.58,73430.49,91645.22,65531.04,56593.94,64961.76,59254.3,48114.33,59496.23,61350.84,128379.65,156481.91,139723.75,,,89300.58,,74999.3,,,,,,
E220,EC,96051.92,96129.45,,,69487.04,,74747.22,67633.37,,89326.68,155464.04,,,,,,,,,,,,,
E220,EE,,,,,,,,150958.44,,,,,,,,,,,,,,,,
E220,ME,,,,,,,,179332.9,,,,,,,,,,,,,,,,
E220,SE,,,,,,,,167005.58,,,,,,,,,,,,,,,,
E221,CV,,,,,,,,187284.3,,,,,,,,,,,,,,,,
E221,CS,,119311.2,132058.68,90200.38,91817.73,,102984.12,80198.13,82698.54,91502.16,133841.91,,158920.88,,,,,,,,,,,
E221,EC,,,,,,,,115476.22,115267.2,120076.48,152777.14,,177833.32,,,,,,,,,,,
E221,AI,,,,,,,,158144.28,,,,,,,,,,,,,,,,
E222,CS,79379.29,77204.95,103713.28,73535.84,59992.88,,63266.92,55997.02,64126.23,66750.52,113281.11,132699.58,100166.56,144739.1,,,,80673.01,,,,,,
E222,EC,107680.51,107319.37,,,104134.02,,124398.78,100763.33,,107139.98,140443.86,,,,,,,,,,,,,
E222,CY,96338.44,106040.78,,86086.2,82981.82,,,74889.92,,86004.42,150065.46,,,,,,,,,,,,,
E227,CS,117543.09,176449.49,,158934.2,90501.92,,111482.37,87613.66,97521.22,106799.94,155755.13,,153145.63,,,,,,139880.76,,,,,
E227,EC,,,,,,,,185089.62,,,,,,,,,,,,,,,,
E227,ME,,,,,,,,105593.9,,,,,,,,,,,,,,,,
E232,AD,29121.83,34351.52,42111.9,30869.47,25275.36,,26176.53,23345.83,36064.96,32316.33,72882.73,91717.62,81743.48,97053.9,,51953.09,63162.6,37580.78,123238.14,,,,,
E232,CA,29586.48,27754.96,41038.12,44744.54,25396.5,,22476.3,20234.84,29573.7,34160.44,49668.4,,41511.02,,,,,,,,,,,
E232,CV,,,,,,,,190381.76,,,,,,,,,,,,,,,,
E232,CS,22589.6,19737.52,29966.65,20819.73,17303.49,19502.27,17770.01,15473.38,20842,18868.54,48444.51,70510.29,43920.34,,25456.6,23445.34,40117.63,21047.92,47024.5,24862.8,,,,
E232,EC,39741.76,34738.57,48657.91,40227.76,30782.85,44254.48,29606.66,27997.12,33275.65,33716.23,87895.9,124868.44,68495.5,,55528.6,38149.57,,35986.88,124481.16,,,,,
E232,EE,78530.05,83400.07,87698.68,111164.23,66714.51,,81206.17,61392.81,80415.12,77125.04,149286.05,,133516.22,,,,,,,,,,,
E232,IS,,22824.98,,21024.26,,,19505.74,17562.14,,29387.84,49312.2,,30117.6,,,,,,,,,,,
E232,ME,,,,,,,,144902.6,,,,,,,,,,,,,,,,
E232,MT,,,,,,,,118105.94,,137487.76,,,,,,,,,,,,,,
E235,AI,32176.28,26539.46,71393.86,33212.96,25171.8,,25621.92,20275.43,35682.98,21890.86,64281.17,,,,,,,,,,,,,
E235,AT Automotive Engg.,,,,,,,,180500.04,,,,,,,,,,,,,,,,
E235,CV,,,,,,,,158858.71,,,,,,,,,,,,,,,,
E235,CS,22539.71,21657.76,30816.01,27591.13,18686.18,,18961.08,16333.91,21585.24,21466.64,54284.86,73975.98,71032.77,,,37814.1,,22583.26,86873.68,,,,,
E235,EC,50035.9,34934.86,75782.62,34289.58,29284.44,,29064.56,25052.84,44827.17,38223.79,102990,137421.22,87991.58,,,,,,,,,,,
E235,EE,94695.22,89892.46,,101301.56,,,80907.67,64988.97,,86936.88,160978.66,,,,,,,,,,,,,
E235,IS,22620.54,25977.26,,,20011.36,,23060.8,19322.76,,32607.26,56299.04,,,,,,,,,,,,,
E235,ME,,,,,,,,193038.7,,,,,,,,,,,,,,,,
E235,RB,,97819.62,,,102310.52,,,65230.04,,,102970.82,,,,,,,,,,,,,
E237,BD CS- Big Data,,85000.98,,58218.16,52971.26,,,50546.48,,82431.62,127567.94,,85289.14,,,,,,,,,,,
E237,CA,78429.52,61475.28,,48801.96,42269.26,,52499.98,40351.9,77745.88,54368.74,104275.92,,90513.26,,,,95369.68,,,,,,,
E237,CV,,,,,,,,182882.93,,,,,,,,,,,,,,,,
E237,CO,112847.68,115640.68,,80415.4,79563.7,124803.12,75938.98,71358.2,,104932.76,142621.58,,101770.2,,141812.3,,,132883.1,,,,,,
E237,CS,49179.55,50523.83,74127.56,47112.4,41287.29,50481.04,46166.89,37606.44,49161.14,47746,100904.2,152731.4,108498.35,118638.6,60579.71,70326.47,66333.72,53390.09,132131.64,54416.4,85703.24,,59514.74,53889.78
E237,CY,72936.11,70367.77,,61304.58,55905.38,,56314.44,52684.96,86396.19,71798.82,129277.4,,138105.77,,,,,85473.08,,,,,,
E237,DS,56777.19,69734.65,77721.06,53516.64,48944.04,,50038.33,47283.45,66406.24,58642.22,130634.9,165326.48,131827.78,,,,,80037.37,,,,,,
E237,EC,76654.97,81185.94,90970.36,92498.11,66136.39,81287.32,69133.31,61463.93,80272.38,76366.85,158824.43,,162954.15,,172081.16,,,89737.3,173652.8,,,,,
E237,EE,,130037.22,,119613.9,119324.63,,113998.72,104491.5,161010.32,157671.44,186661.81,,182784.18,,,,,,,,,,,
E237,IS,60892.36,61712.46,92757.56,58919.38,44945.04,56882.48,49454.18,42928.56,54078.52,55051.88,92156.62,,66126.16,,,,,,,,,,,
E237,LC CS- Block Chain,108000,77850.14,,,,,71471.46,58546.8,,76889.98,136900.86,,,,,,,,,,,,,
E237,ME,,,,,,,,183870.94,,,,,,,,,,,,,,,,
E237,IO,86180.56,78994.2,133677.32,71891.38,70924.68,,76360.4,65030.44,75375.06,90060.28,150650.72,,173900.22,,,,,,188441.52,,,,,
E238,CV,,,,,,,,185666.4,,,,,,,,,,,,,,,,
E238,CS,96761.02,144125.33,,96404.96,87052.45,,96758.5,85303.4,105375.93,100744.05,139242,,117204.92,,,,,147808.7,,,,,,
E238,EC,,,,,,,,159450.44,,,,,,,,,,,,,,,,
E239,AE,,174663.36,,149278.56,185965.1,,161023.28,146081.3,,188876.68,168006.36,,,,,,,,,,,,,
E239,CS,55206.35,68050.23,81650.84,63324.43,55374.28,,56711.85,51913.37,58343.6,57619.06,92578.53,102678.6,97343.9,139111.5,,,,,142385.02,,,,,
E239,EA,,,,,,,,166699.24,,,,,,,,,,,,,,,,
E239,EC,126468.76,116294.19,,,88041.64,,85646.05,81080.05,,92727.84,144241.47,,178099.76,,,,,,,,,,,
E240,CA,34334.06,38494.94,100119.82,44099.66,37017.84,,42803.62,29588.42,55654.36,48305.22,97419,,58427.6,,,,,,,,,,,
E240,CS,35609.76,35225.24,46305.93,35813.42,29775.09,34019.16,30206.42,25572.39,33736.59,31815.79,89589.8,154059.38,90120.67,99769.55,39862.84,40706.79,45947.68,36326.69,156674.07,35221.2,,,,
E240,CY,47372.71,47479.97,60485.59,47313.48,,,40517.86,34764.53,70367.11,47877.58,102163.67,,129568.88,,,,,,,,,,,
E240,DS,34370.76,46112.18,56154.22,47373.09,33537.15,,33172.78,32218.37,,43481.21,117620.69,148076.8,145205.48,,,,,,,,,,,
E240,EC,54431.64,59360.23,122525.06,55677.89,42169.81,62949.46,44778.37,41017.22,85771.12,51443.54,135734.69,,112898.15,,,,,71088.96,,,,,,
E240,ME,,,,,,,,188223.66,,,,,,,,,,,,,,,,
E240,SE,,,,,,,,134404.26,,,,,,,,,,,,,,,,
E241,BT,77657.54,63552.3,,83075.58,136896.88,,100098.06,74166.25,,61725.7,126140.29,,,,,,,,,,,,,
E241,CV,115903.61,137361.37,,156107.9,84530.7,,85378.48,67564.89,78842.4,106071.08,126810.58,,128288.28,,,,,,,,,,,
E241,CS,10067.83,7530.55,8692.82,9374.83,9168.53,11895.09,5611.56,4673.91,5228.51,7115.76,23182.92,36612.99,24053.83,,13856.54,8365.02,16367.48,7620.1,28933.63,8015.18,,,,
E241,EC,20643.16,15144.18,23745.65,20977.52,16884.34,18463.46,13525.54,11345.09,13253.86,16269.51,45460.52,96603.4,49624.5,,23845.49,18893.13,,16962.08,57454.34,,,,,
E241,EE,49353.66,32652.75,43974.42,29044.4,36153.98,,26780.93,24791.89,,31325.05,97920.13,,104438.08,,,,140009.04,,,,,,,
E241,ME,104206.68,101686.34,,114799.58,97517.44,,69254.28,97290.29,,112851.22,176388.9,,140764.3,,,,,,,,,,,
E252,CV,,,,,,,,174882.83,,,,,,,,,,,,,,,,
E252,CS,106388.63,106283.18,117144.5,87161.86,78511.81,,83553.18,74634.17,,93407.5,117058.28,118498.3,109550.42,,,,,106830.66,175575.68,,,,,
E252,EC,126352.56,129342.98,,,135632.68,,,115898.56,,119278.2,158908.21,,139260.46,,,,,,,,,,,
E252,IS,102734.35,114621.86,,,100286.55,,101256.12,88674.44,,108067.08,171849.8,,,,,,,134458.3,,,,,,
E252,CA,,,,,,,,109706.22,,,133854.26,,,,,,,,,,,,,
E252,DS,,128896.54,,125960.92,,,,110708.58,,145194.48,151185.42,,,,,,,,,,,,,
E254,CV,,,,,,,,192821.11,,,,,,,,,,,,,,,,
E254,CS,51040.42,53974.84,74002.35,46342.82,67001.23,,50814.31,40536.09,42836.76,51808.3,121436.42,,,,,,,,,,,,,
E254,EC,,139803.38,,,,,,104886.77,,111088.92,162766.94,,,,,,,,,,,,,
E254,IS,,65096.64,,,,,58223.96,49991.89,,53958.95,161262.43,,137140.56,,,71902.38,,,,,,,,
E254,ME,,,,,,,,177628.91,,,,,,,,,,,,,,,,
E255,CA,83564.95,78223.87,165350.72,88044.47,59354.1,,76045.02,57590.8,93811.6,74080.9,147572.4,,82606.16,,,,,,,,,,,
E255,CB,94113,103038.41,,,81310.24,,,82017.05,,106784.69,174675.94,,123166.36,,,,,,,,,,,
E255,CV,,,,,,,,165883.29,,,,,,,,,,,,,,,,
E255,CS,69148.14,63074.62,74498.81,72595.58,52725.77,67103.34,60918.02,48044.26,68884.13,62301.6,107157.92,155963.72,121897.59,,,93391.45,,89887.2,162053.36,,,,,
E255,CY,,79437.02,,90775.48,,,77895.8,67267.03,,86656.27,148737.23,,,,,,,,,,,,,
E255,DS,80595.43,73288.79,90908.59,95245.44,64072.36,,67672.57,62473.2,,78905.51,150080.37,,,,,,,,,,,,,
E255,EC,111550.03,113078.44,,107625.8,90419.18,,97256.61,81940.69,,121857.2,184353.94,,163606.95,,,,,,,,,,,
E255,EE,,,,,,,,119977.05,,,,,,,,,,,,,,,,
E255,IO CS- Internet of Things,,98811.06,,,,,90242.22,81991.76,,114651.6,,,,,,,,,,,,,,
E255,ME,,,,,,,,169796.64,,,,,,,,,,,,,,,,
E257,CS,51807.14,58873.61,75414.85,55723.03,46626.44,55635.92,45678.51,40660.16,53543.58,53630.19,104158.21,174568.76,126034.78,,60875.74,78441.94,,70025.48,148996.05,,,,,
E257,EC,73310.42,84381.48,,77043.62,64805.58,,68221.98,61610.53,109822.08,77214.21,154775.26,,133465.68,,,,,,,,,,,
E257,CA,64367.58,83322.42,,61894.68,56725.28,,57229.52,51865.26,94475.98,76609.72,118859.62,,168930.6,,,,,95205.9,,,,,,
E257,DS,66854.2,74492.44,,,,,52917.34,47413.58,,54575.1,122106.58,,,,,,,,,,,,,
E258,AD,72236.41,82739.08,,65548.8,63645.46,,59487.38,56974.64,107116.85,74257.29,109381.13,121135.56,131739.72,,,,,,,,,,,
E258,CV,,,,,,,,192460.97,,,,,,,,,,,,,,,,
E258,CS,63218.4,53512.53,,49690.36,40496.98,,47147.24,39651.36,57896.41,52628.63,77151.11,,89253.08,,,,,,,,,,,
E258,EC,72066.26,76653.08,,105561.3,65121.19,,62357.44,60950.22,,70954.13,120465.43,,,,,,,,,,,,,
E258,ME,,,,,,,,187390.33,,,,,,,,,,,,,,,,
E260,UP Planning,,,,,,,,148571.02,,,,,,,,,,,,,,,,
E263,UP Planning,,,,,,,,77368.32,,,,,,,,,,,,,,,,
E265,CV,,,,,,,,177707.25,,,,,,,,,,,,,,,,
E265,CS,57260.36,52901.78,75706,52985.26,53837.76,,45851.24,43738.95,52324.05,58404.63,105321.92,147508.36,96146.14,,68317.72,,,62643.38,111911.98,,,,,
E265,EC,100195.78,79089.01,,54215.86,78919.16,,68368.19,62143.45,67301.24,74557.7,135610.17,,,,,,,,,,,,,
E269,CS,52389.11,56007.33,95548.08,56247.62,54881.08,,47495.12,42565.33,42788.33,48910.47,99429.77,114182.08,77013.43,,,,,55060.6,,,,,,
E269,EC,106266.28,78012.06,103876.18,74840.96,73606.74,,64325.9,61102.7,,68168.29,150970.92,,,,,126675.9,,,,,,,,
E272,CV,,,,,,,,191683.41,,,,,,,,,,,,,,,,
E272,CS,68409.04,81135.65,,,58643.4,,63009.26,55944.19,57312.34,68967.01,94918.45,141103.21,,,,,,,,,,,,
E272,EC,127206.81,114479.66,123303.82,115241.8,126651,,106290.68,103186.83,105233.72,120632.19,162708.86,,164248.58,,,,,,,,,,,
E272,EE,,,,,,,,168335.06,,,,,,,,,,,,,,,,
E272,ME,,,,,,,,196486.52,,,,,,,,,,,,,,,,
E273,CV,,,,,,,,181758.11,,,,,,,,,,,,,,,,
E273,CS,93087.9,120728.11,119441.32,,90170.36,,90170.65,86895.15,,91633.07,129296.89,156222.7,,,,114168.72,,,,,,,,
E273,EC,178490.6,167366.64,,,,,166826.22,161110.15,,170390.48,194312.88,,,,,,,,,,,,,
E273,EE,,,,,,,,189765.92,,,,,,,,,,,,,,,,
E273,ME,,,,,,,,131870.26,,,,,,,,,,,,,,,,
E274,CV,,,,,,,,186875.98,,,,,,,,,,,,,,,,
E274,CS,71448.47,67755.56,70861.3,84911.49,59404.37,,66542.82,52895.55,56633.09,56401.66,83475.55,103667.09,86293.08,,,,,81847.82,,,,,,
E274,EC,118992.33,133614.62,141211.33,108928.2,86883.97,,89673.79,81156.49,94601.3,84232.79,144850.26,,142715.07,,161251.72,,,,,,,,,
E274,EE,167746.98,187376.48,,,135858.44,,148212.58,149008.57,151156.06,153180.12,174220.56,,182724.2,,,,,,,,,,,
E274,ME,,,,,,,,185476.23,,,,,,,,,,,,,,,,
E275,CS,17282.11,13717.86,21027.47,12524.22,11067.97,,11920.59,9979.01,17049.71,16270.64,43571.84,66646.65,42913.33,,,,27667.12,18866.66,62101.18,,,,,
E275,EC,22653.47,22980.03,48302.78,28751.66,20444.64,,18078.62,15907.65,32397.81,25328.06,66500.76,,68599.94,,,,,,,,,,,
E275,IS,22446.19,17951.69,22860.88,27059.59,13393.44,,14231.78,12808.78,23053.78,17454.35,57470.48,96439,50269.94,,,,,,,,,,,
E275,ME,,,,,,,,175496.96,,,,,,,,,,,,,,,,
E278,"MM Mechanical, Smart Manf.",,,,,,,,180333.78,,,,,,,,,,,,,,,,
E279,CB,122390.85,84992.1,128736.61,99016.89,81578.06,,68359.23,54507.97,61785.16,62821.89,154205.22,,118614.05,,,,,,112192.88,,,,,
E279,RA,,156309.46,,,,,116869.54,140677.56,136410.88,142534.32,175587.68,,,,,,,,,,,,,
E281,AI,101241.69,134389.6,,124244.92,110849.51,,112467.22,91212.35,102144.05,126892.65,129494.83,,122115.62,185211.68,,,,133630.28,,,,,,
E281,AU,,,,,,,,193353.59,,,,,,,,,,,,,,,,
E281,CS,90375.24,95711.1,,81470.4,79069.56,,73460.16,68739.12,83648.26,77540.62,108532.38,122653.92,85328.28,,,,106266.12,,,,,,,
E283,AD,,67491.21,140722.48,62380.6,87325.86,,69829.99,55912.64,,79544.66,115146.91,,96260.43,,,,,,,,,,,
E283,AI,77844.69,68879.26,,70835.11,67897.09,,63678.17,53583.61,88550.8,89352.68,101503.79,,74559.91,,,,,,,,,,,
E283,CD,100063.58,86791.7,,83659.03,75510.11,,77785.55,67496.68,113920.99,82538.51,128678.41,,,,,,,89992.66,155732.96,,,,,
E283,CV Civil Environment Engg,,,,,,,,176234.44,,,,,,,,,,,,,,,,
E284,CS,5419.56,5239.31,7535.11,8666.08,4057.31,,4075.72,3322.05,9845.58,5788.5,19659.24,28616.81,,,,,,,,,,,,
E130,AD,,131984.8,,,90568.28,,94882.2,88710.78,107331.22,123041.88,173153.94,,,,,,,,,,,,,
E130,CS,84084.5,92784.56,,101337.06,,,80559.4,63594.06,68922.98,79604.6,142938.66,,95366.08,,,,,,,,,,,
E130,EC,,,,,,,,108634.68,,,141465.2,,,,,,,,,,,,,
E130,EE,,,,,,,,171212.9,,,,,,,,,,,,,,,,
E130,IS,,,,,90434.1,,84604.52,83774.16,,98748.2,143684.14,,,,,,,,,,,,,
E174,CS,,128620.44,,115477.32,,,116392.86,104414.42,124505.18,129434.28,142374.4,,141984.42,,,,,,,,,,,
E174,EC,,,,,,,,169975.58,,,,,,,,,,,,,,,,
E174,EE,,,,,,,,177925.82,,,,,,,,,,,,,,,,
